Token,Cantidad de documentos que lo contienen,Posicion del primer registro en posting
thanh,1,369141
thank,7,369142
thankful,1,369149
thanking,2,369150
thanks,4,369152
"thanks,",1,369156
thanks-giving,1,369157
thanksgiving,1,369158
thanksgiving.,1,369159
thanleftist,1,369160
"that,",23,369161
that-spiritual,1,369184
that.,9,369185
"that.""",1,369194
that.in,1,369195
that:,5,369196
that;,1,369201
that?,1,369202
thatchubais',1,369203
thatguarantee.the,1,369204
thatilidza--the,1,369205
thatincluded,1,369206
thatit,1,369207
thatnuclear,1,369208
thatpresidential,1,369209
thatserbia,1,369210
thatthe,4,369211
thatthis,1,369215
thatwill,1,369216
that—a,1,369217
that’s,3,369218
"thc,",1,369221
thc—the,1,369222
"the""invisible",1,369223
"the""schmerber",1,369224
"the,",1,369225
the-,1,369226
the.,3,369227
the....,1,369230
the15,1,369231
the26,1,369232
the[],1,369233
theaetetus,1,369234
"theaetetus,",1,369235
theagreement,1,369236
theamendment,1,369237
theannouncement,1,369238
thearmy,1,369239
thearrest,1,369240
thearticle,2,369241
theater,9,369243
"theater,",1,369252
theater.,4,369253
theater:,1,369257
theatetus,1,369258
"theatetus,definitions",1,369259
theatre,4,369260
"theatre,",1,369264
theatre.,4,369265
theatrical,4,369269
theattached,1,369273
theawarding,1,369274
thebayerische,1,369275
thebelarus,1,369276
thebes,2,369277
thebiggest,1,369279
thebritish,1,369280
thebuyer,1,369281
thecar.,1,369282
thechairman,2,369283
"thecommission,",1,369285
thecompetition,1,369286
thecomplaint,1,369287
theconcept,1,369288
theconclusion,1,369289
theconstitution,1,369290
theconstitutional,1,369291
thecouncil,1,369292
thecountry's,2,369293
thecroatian,1,369295
thecurrent,2,369296
theczech,1,369298
thedayton,1,369299
thedebated,1,369300
thedemocratic,1,369301
thedemonstrations.,1,369302
thedemonstrators,1,369303
thedictatorship,1,369304
thedismissal,1,369305
theduty,1,369306
theearly,1,369307
"theeast.""",1,369308
theeffectiveness,1,369309
theelections,1,369310
theextreme-right,1,369311
thefinal,1,369312
thefirst,1,369313
theformer,1,369314
thefree,1,369315
thefsb,1,369316
theft,3,369317
"theft,",2,369320
theft.,2,369322
thefundamental,1,369324
thegovernment,4,369325
thehomeland,1,369329
thehope,1,369330
theinstitution,1,369331
theinstitutions,1,369332
theinternational,1,369333
theinvestigation,1,369334
"theinvestigation,",1,369335
their.,1,369336
theirareas,1,369337
theirlives.,1,369338
theirplans,1,369339
theirs.,1,369340
theis,1,369341
theisraeli,1,369342
theit,1,369343
thejune,1,369344
thelargest,1,369345
thelast-named,1,369346
thelatvian,1,369347
thelegitimacy,1,369348
thelma,1,369349
them!,2,369350
"them""",1,369352
them's,1,369353
"them),",1,369354
"them,",18,369355
"them,""",2,369373
them.,42,369375
them;,3,369417
them?.,2,369420
thematic,9,369422
theme,106,369431
"theme,",8,369537
theme.,6,369545
themed,1,369551
themes,23,369552
"themes,",5,369575
"themes,""",1,369580
themes.,5,369581
themfrom,1,369586
themilitary,1,369587
theministry,1,369588
themonthly,1,369589
themselves),1,369590
"themselves,",5,369591
themselves.,12,369596
"then,",7,369608
then-current,1,369615
then-prime,1,369616
then-record,1,369617
then-senator,1,369618
then-still,1,369619
then.,1,369620
thenadopted,1,369621
thenames,1,369622
thenecessary,1,369623
thenew,1,369624
theng,1,369625
theo,1,369626
theobligation,1,369627
theocratic,1,369628
theodolite,1,369629
theodolite:,1,369630
theodolites,1,369631
theodolites.,1,369632
theodore,4,369633
theodoros,2,369637
theologian,1,369639
"theologica,",1,369640
theological,5,369641
theology,3,369646
theology.,1,369649
theopposition.,1,369650
"theorem,",1,369651
theoretical,14,369652
theoretically,2,369666
"theoretically,",1,369668
theories,44,369669
"theories,",7,369713
theories.,8,369720
theories:,1,369728
theorist,3,369729
"theorist,",2,369732
theorists,5,369734
"theorists,",1,369739
theorists.,4,369740
theorists:,1,369744
"theorizes,",1,369745
theory,53,369746
theory),1,369799
"theory,",9,369800
"theory,the",1,369809
theory.,15,369810
theorys,1,369825
theoties.,1,369826
"theparliament,",1,369827
theparty,1,369828
thepeople,1,369829
theplan,1,369830
thepopulation,1,369831
thepossibility,2,369832
thepreservation,1,369834
thepresident,2,369835
thequestion,1,369837
therapeutic,9,369838
therapies,5,369847
"therapies,",2,369852
therapies.,1,369854
therapist,1,369855
"therapist,",1,369856
therapist;,1,369857
therapists.,1,369858
therapists—swear,1,369859
therapuetic,1,369860
therapy,16,369861
"therapy,",11,369877
therapy.,6,369888
therapy/treatments/exercises,1,369894
therapy;,1,369895
therapy—either,1,369896
"there,",8,369897
"there,""",1,369905
there.,13,369906
there:,1,369919
thereaction,1,369920
thereafter.,2,369921
therebeginning,1,369923
therebel,1,369924
"therefore,",8,369925
thereform,1,369933
therein.,2,369934
theremaining,1,369936
thereof,3,369937
"thereof,",2,369940
thereof.,1,369942
therequirements,1,369943
theresa,2,369944
therest,1,369946
theresult,1,369947
thereunder.,1,369948
there’s,2,369949
theriot,1,369951
thermal,5,369952
thermally,1,369957
thermodynamic,1,369958
thermodynamical,1,369959
thermostat,1,369960
theruling,1,369961
therussian,2,369962
thesame,1,369964
theschools,1,369965
"these,",2,369966
thesenior,1,369968
theserbian,1,369969
theserequirements,1,369970
theses,2,369971
thesis,105,369973
thesis.,1,370078
thesituation,1,370079
theslovak,1,370080
"thesoutheast,",1,370081
thesoviet,1,370082
thespeculative,1,370083
thespeech,1,370084
thetext:,1,370085
theu.s.,2,370086
theule-lubienski,1,370088
theupper,1,370089
thevictorious,1,370090
thevote,1,370091
"they,",1,370092
theycannot,1,370093
theyhave,1,370094
theywould,1,370095
they’re,1,370096
thiamin,1,370097
thick,1,370098
thick),1,370099
thick.,1,370100
thickness,2,370101
thievery,1,370103
"thighs,",1,370104
thin,6,370105
"thin,",2,370111
thin.,1,370113
"thing,",4,370114
thing.,1,370118
"things""",1,370119
"things"".",1,370120
"things,",9,370121
things.,7,370130
"think,",1,370137
thinker,1,370138
"thinker,",1,370139
thinker.,4,370140
thinkers,7,370144
thinkers',1,370151
"thinkers,",1,370152
thinkers.,3,370153
thinkers/intellectuals/philosophers,1,370156
thinking,13,370157
"thinking"".",1,370170
"thinking,",1,370171
thinking.,6,370172
thinkpad,1,370178
thinly,2,370179
thinly-sliced,1,370181
thinned,1,370182
thinness.,2,370183
thinning,2,370185
"thippakdee,",1,370187
third,48,370188
"third,",3,370236
third-party,4,370239
third-place,1,370243
thirdly,1,370244
"thirdly,",1,370245
thirteen,3,370246
thirteenth,1,370249
thirty-nine,1,370250
this!!,1,370251
"this,",15,370252
"this,”",2,370267
this.,11,370269
"this.""",1,370280
this:,1,370281
thomas,30,370282
"thomas,",1,370312
thompson,13,370313
"thompson,",1,370326
thomson,4,370327
thomson's,1,370331
thomsonnal.,1,370332
thone,6,370333
thongphanh,1,370339
thoreau,3,370340
thoreau',1,370343
thoreau's,1,370344
"thoreau,",1,370345
thoreau.,1,370346
thoreau:,1,370347
"thorne,",1,370348
thornless,1,370349
thornton,5,370350
thornton's,1,370355
thornton.,1,370356
thorny,1,370357
thorough,12,370358
thoroughly,4,370370
"thoroughly,",1,370374
thorpe,1,370375
"thorpe,",2,370376
thorstein,1,370378
"thorstein,",1,370379
thorton,1,370380
thos,1,370381
"those,",1,370382
those.,1,370383
"though,",1,370384
"thought,",8,370385
"thought-skepticism,",1,370393
thought.,8,370394
thoughtful,1,370402
"thoughts,",1,370403
thoughts.,1,370404
thoughts/actions,1,370405
thousands,16,370406
thousands.,1,370422
thrasymachus,1,370423
thre,1,370424
thread,1,370425
threat,21,370426
"threat,",2,370447
threat.,3,370449
threaten,5,370452
threatened,15,370457
"threatened,",3,370472
threatened.,1,370475
threatening,7,370476
threatens,5,370483
threats,12,370488
"threats,",1,370500
threats.,3,370501
threats:,1,370504
three',1,370505
"three,",1,370506
three-,2,370507
three-and-a-half,1,370509
three-day,5,370510
three-dimensional,4,370515
three-fifths,2,370519
three-frequency,1,370521
three-hour,1,370522
three-judge,1,370523
three-month,1,370524
three-part,2,370525
three-star,1,370527
three-week,1,370528
three-word,1,370529
three-year,2,370530
"three-year,",1,370532
three.[12],1,370533
threes,1,370534
threshold,3,370535
"thresholds,",1,370538
threw,2,370539
thrived,1,370541
thriving,1,370542
throat,1,370543
throats,1,370544
"throne,",1,370545
throne.,2,370546
throngs,1,370548
throttle,1,370549
throug.,1,370550
"through,",1,370551
through.,1,370552
"through.""",1,370553
"throughout,",1,370554
throughout.,1,370555
throughout=,1,370556
throughput,1,370557
throw,4,370558
throw-away,1,370562
throwing,1,370563
thrown,2,370564
throws,1,370566
thrumond:,1,370567
thrust,2,370568
ths,1,370570
"thu,",1,370571
"thucydes,",1,370572
thucydides,3,370573
thucydides',1,370576
"thucydides,",1,370577
thucydides:,1,370578
thumbnail,1,370579
thumbs,1,370580
thurber,1,370581
thurber's,1,370582
thurmer,3,370583
thurmond,17,370586
thurmond's,1,370603
thurow,1,370604
thursday,4,370605
"thursday,",3,370609
thursdays,1,370612
thurzo,1,370613
"thus,",18,370614
thwart,1,370632
thyroid,1,370633
"thyssen,",1,370634
ti,8,370635
"ti,",1,370643
ti.,1,370644
tian-fu,1,370645
tiananmen,2,370646
tibaldi,1,370648
tibaldi@astbol.bo.cnr.it,1,370649
tibet,1,370650
tibet.,2,370651
tibetan,1,370653
tibetben,1,370654
tibetian,1,370655
tibor,14,370656
"tibor,",5,370670
tibor:,1,370675
tiborban,1,370676
tiborc,1,370677
tiborftp://ftp.ifi.uio.no/pub/pgp-----begin,1,370678
"tibortjeloli,",1,370679
ticket,5,370680
ticket.,1,370685
ticketing,1,370686
tickets,4,370687
"tickets,",1,370691
tickets.,1,370692
ticking,1,370693
tide,2,370694
tides,1,370696
tie,4,370697
tied,6,370701
"tied,tied",1,370707
"tiedet"".",1,370708
tiedvolt?,1,370709
tiempo,3,370710
tiempo.,1,370713
"tiempos,",2,370714
tienanmen,1,370716
tiene,11,370717
"tiene,",1,370728
tienen,4,370729
tiernan,3,370733
tierra,1,370736
tierras,1,370737
"tiers,",1,370738
ties,12,370739
"ties,",1,370751
ties.,1,370752
tiffany's,1,370753
tiffenberg,1,370754
tiger,2,370755
tight,3,370757
tighten,4,370760
tightenedafter,1,370764
tightenedand,1,370765
tightening,1,370766
tighter,2,370767
tigris:,1,370769
tigris]a,1,370770
tigrise,1,370771
"tigrisek,",1,370772
tihamerelnoksegi,1,370773
tihanyi,1,370774
tiit,1,370775
"tikhomirov,",2,370776
"tilalmait,",1,370778
tilalmasnak,1,370779
"tilalmat,az",1,370780
tilalmazo,1,370781
tilalmazott,1,370782
tilalom,2,370783
tile.,1,370785
till,2,370786
tillers,1,370788
tilley,1,370789
tilly's,1,370790
tilos,2,370791
"tilos""",1,370793
"tilos"",",1,370794
tilt,1,370795
"tilt,",1,370796
tiltakozasa,1,370797
tiltakozasa]alairasgyujtest,1,370798
"tiltakozasai,",1,370799
tiltakozasokattovabbitja.,1,370800
tiltakozasokka,1,370801
tiltakozasokkal,1,370802
tiltakozast,1,370803
tiltakozasukat,1,370804
tiltakozasukat.megdobbento,1,370805
tiltakozasuknak.,1,370806
tiltakozasul,2,370807
tiltakozhatnak,1,370809
tiltakozik,8,370810
tiltakoznak.,1,370818
tiltakozni,1,370819
tiltakozni.,1,370820
tiltakozo,3,370821
tiltakozo-akciok,1,370824
tiltakozohullam,1,370825
tiltakozok,1,370826
tiltakozott,2,370827
"tiltakozott,",1,370829
tiltakozott.,1,370830
tiltakoztak,2,370831
tiltakoztak-e,1,370833
tiltakozunk,1,370834
tiltakozunk.nem,1,370835
"tiltakozz,majd",1,370836
tiltakozzunk!,1,370837
"tiltakozzunk,",1,370838
"tiltakozásukként,",1,370839
"tiltakozását,vagy",1,370840
tiltana,1,370841
tiltani,1,370842
tiltasat?vagy,1,370843
tiltja,3,370844
"tiltja"".",1,370847
tilto,1,370848
tilto-rendelkezeseit,1,370849
tiltotta,1,370850
tiltottabe,1,370851
tiltottameg,1,370852
tiltsa,1,370853
tiltsanak,1,370854
tiltva,1,370855
tim,3,370856
tim.palmer@ecmwf.co.uk,1,370859
timar,3,370860
"timartekinteteben,",1,370863
timberlake,1,370864
time,136,370865
time!,1,371001
"time,",37,371002
"time,""",2,371039
time-consuming,2,371041
"time-consuming,",1,371043
time-consuming.,1,371044
time-dependent,1,371045
time-series,1,371046
time.,40,371047
"time.""",1,371087
time.the,1,371088
time/space,1,371089
time:,3,371090
"timea,",1,371093
timebound,1,371094
timeless,1,371095
timeliness,1,371096
timely,6,371097
timer,1,371103
times,65,371104
"times""",2,371169
times),1,371171
"times,",8,371172
times-ot,1,371180
times.,20,371181
times:,2,371201
times;,3,371203
timesince,1,371206
timesnak,1,371207
timesnak.,1,371208
timespan,1,371209
timetables.,1,371210
time—as,1,371211
timing,4,371212
"timing,",1,371216
"timmans,",1,371217
"timofte,",1,371218
timoshenko,1,371219
timothy,1,371220
"timothy,",1,371221
tin,1,371222
tinalatok.,1,371223
tinca,3,371224
tinca's,1,371227
"tinca,",1,371228
tinca.,1,371229
"tinker,",1,371230
tins.,1,371231
tinstman,1,371232
"tinstman,",1,371233
tiny,2,371234
tinyes/golub,1,371236
tip,6,371237
tip-reporting,1,371243
tip.,1,371244
tip:,1,371245
tipikusan,1,371246
tipikusnak,1,371247
tipo,5,371248
tiporjak,1,371253
tipornak,1,371254
tipos,1,371255
tipped,1,371256
tiprasa,1,371257
"tiprók,",1,371258
tips,10,371259
"tips,",1,371269
tips:,1,371270
tipus:,1,371271
tipus?azt,1,371272
tipusa,1,371273
tipusbeszedet,1,371274
tipusu,6,371275
"tipusu,",1,371281
"tipusufelfogasaval,",1,371282
tirana,1,371283
tirana's,1,371284
tiranaban,1,371285
tiraspol,1,371286
tire,3,371287
tireless,1,371290
tires,1,371291
tiring,1,371292
tirso,2,371293
tirts,1,371295
tis,2,371296
tissue,4,371298
"tissue,",1,371302
tisza,3,371303
"tisza,",1,371306
"tisza-levelhez,",1,371307
tiszai,1,371308
tiszakecskei,1,371309
tiszakurt,1,371310
tiszan,1,371311
"tiszat,",1,371312
tiszeteletben,1,371313
tiszt,1,371314
tiszta,11,371315
tisztaba,1,371326
tisztaban,7,371327
tisztan,1,371334
tisztanlatast,1,371335
"tisztapenzekkel,",1,371336
tisztara,1,371337
tisztaramosva,1,371338
tisztasaga.,1,371339
tisztasagi,1,371340
tisztaveru,1,371341
tisztazasara,1,371342
tisztazasat,2,371343
tisztazatlansagamiatt,1,371345
tisztazatlanul,1,371346
tisztazhatna,1,371347
tisztazhato,1,371348
tisztazna,1,371349
tisztazni,1,371350
tisztaznia,1,371351
tisztazo,1,371352
"tisztazodik,",1,371353
"tisztazodjek,",1,371354
tisztazodnak,1,371355
tisztazott,1,371356
"tisztazza,",1,371357
"tisztazzuk,",1,371358
tisztek,1,371359
tiszteket(nepszabadsag).,1,371360
tisztekkel,1,371361
tiszteknek,1,371362
tisztekre,1,371363
"tisztektol,",1,371364
tisztelendok,1,371365
"tisztelendoket,",1,371366
tisztelet,1,371367
tiszteletbeli,6,371368
tiszteletben,5,371374
tiszteletben?,1,371379
tiszteletdijak,1,371380
tiszteletdijakat,1,371381
tisztelete,1,371382
"tisztelete""",1,371383
tiszteletere,4,371384
"tiszteletere,",1,371388
tiszteletet,1,371389
tiszteletre,2,371390
tisztelettel,2,371392
tisztelettel(fogadja,1,371394
tisztelettel:horvath,1,371395
tiszteletteljes,2,371396
tisztelhetj���k,1,371398
tiszteli,1,371399
"tiszteli,",1,371400
tisztelni,1,371401
tisztelo,1,371402
tisztelt,6,371403
tiszteltek,1,371409
tiszteltuk,1,371410
"tisztelték,",1,371411
tisztes,1,371412
tisztesseg,1,371413
tisztesseges,9,371414
tisztessegesen,2,371423
"tisztessegesen,",1,371425
tisztesseggel,1,371426
tisztesseghez,1,371427
tisztessegtelen,2,371428
tisztessegtelenseg,1,371430
tisztességes,1,371431
"tisztességes,",1,371432
tisztet,3,371433
tisztet.,1,371436
tiszthelyettes,1,371437
tiszti,1,371438
"tisztikar,",1,371439
tisztikarral,1,371440
tisztiorvos,1,371441
"tisztiorvos,",1,371442
tisztiorvosi,2,371443
tisztiorvosliberalizmusat,1,371445
tisztiorvosoknak,1,371446
tisztitani,1,371447
"tisztitasi,",1,371448
tisztje,1,371449
tisztkepzes,1,371450
tisztkepzonmeg,1,371451
tisztnek,1,371452
"tisztogat,",1,371453
tisztogatas,1,371454
"tisztogatas,",1,371455
tisztogatassal,1,371456
"tisztogatast,",1,371457
tisztseg,1,371458
tisztsegebol,2,371459
"tisztsegei,",1,371461
tisztsegek,1,371462
tisztsegeket,1,371463
tisztsegere,1,371464
"tisztsegerol,",1,371465
tisztsegerol.,3,371466
tisztseget,2,371469
tisztseget.,3,371471
tisztseggel.,1,371474
tisztsegre,2,371475
tisztsegre.esmegfeledkezik,1,371477
"tisztsegrol,esakkor",1,371478
tisztseguket,1,371479
tisztsegviselo,1,371480
tisztsegviseloi,1,371481
tisztsegviseloin,1,371482
tisztsegviseloje,1,371483
tisztsegviselok,1,371484
tisztsegviselok.,1,371485
tisztsegviselokkel,1,371486
tisztsegviselot,1,371487
tisztség,1,371488
tisztségbe,1,371489
tisztujitas,1,371490
tisztujitas.,1,371491
tisztujitas]a,1,371492
tisztujitasra.,1,371493
tisztulas,1,371494
tisztulni.,1,371495
tisztultak,1,371496
"tisztv.,",1,371497
tisztviselo,1,371498
"tisztviseloi,",1,371499
tisztviseloinek,2,371500
tisztviselõjét,1,371502
tisztába,1,371503
tisztában,2,371504
tisztálkodásról,1,371506
tisztán,1,371507
titan,3,371508
titani,1,371511
titkairol.,1,371512
titkar,1,371513
titkara,1,371514
"titkara,",1,371515
titkarnojevel,1,371516
titkarnom,1,371517
titkarnovel,1,371518
"titkarom,",1,371519
titkarsaga,2,371520
titkarsagan,1,371522
titkarsaganak,1,371523
titkolhato),1,371524
titkoljak,1,371525
titkolni,2,371526
titkolodzo,1,371528
"titkolom,hanem",1,371529
titkolt,1,371530
"titkolta,",1,371531
titkolta:,1,371532
titkon,1,371533
titkos,15,371534
"titkos,",1,371549
titkos.,1,371550
titkosrendorseggelfolytatott,1,371551
titkosszolgalat,1,371552
titkosszolgalati,3,371553
titkosszolgalatieszkozoket,1,371556
titkosszolgalatis,1,371557
titkosszolgalatnak?,1,371558
titkosszolgalatnal,1,371559
titkosszolgalatok,1,371560
titkosszolgalatokat,2,371561
titkot,2,371563
titkárságának,1,371565
title,117,371566
"title,",4,371683
title.,4,371687
title:,8,371691
title;,1,371699
title==emigracio,1,371700
titled,4,371701
"titled,",1,371705
titled:,2,371706
titles,2,371708
titles.,1,371710
titlexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxaddresses,1,371711
tito,3,371712
"tito"",",1,371715
"tito"",der",1,371716
tito's,3,371717
"tito,",1,371720
titok,1,371721
"titok,",1,371722
titokban,2,371723
titokkent,1,371725
titokzatos,2,371726
"titov,",2,371728
titov.,1,371730
titulalni,1,371731
titulalt.,1,371732
titulalta,2,371733
titular,1,371735
titulares,1,371736
titulos,1,371737
titulust,1,371738
titus,1,371739
tiz,13,371740
"tiz-,",1,371753
tiz-tizenotmillio,1,371754
tized,1,371755
tizedesjegyig,1,371756
tizedet,1,371757
tizedreszet,1,371758
"tizedreszet,",1,371759
tizeneves,1,371760
tizenevesek,1,371761
tizenhat,2,371762
tizenket,1,371764
tizenketezer,1,371765
tizenkettedik,2,371766
tizenketten,1,371768
tizennyolc,1,371769
tizenot,1,371770
tizenotezer,1,371771
tizenotszor,1,371772
tizenvalahanyadik,1,371773
tizenéves,1,371774
"tizenöt,",1,371775
"tizesevel,szazasaval",1,371776
tizezer,6,371777
tizezernel,1,371783
tizezerrel,1,371784
tizezerszam,1,371785
tizezredik,1,371786
tizezrei,2,371787
tizmilliard,1,371789
tizmillio,2,371790
"tizmillio,igy",1,371792
"tizmillio,jamniczkynet",1,371793
tizmilliokat,1,371794
tizmillionyian.,1,371795
tizmillios,2,371796
"tizmillioshatart,",1,371798
tizmillió,1,371799
"tizrendbeli,",1,371800
tizszazalekos,1,371801
tizszer,2,371802
tizszeres,1,371804
tizszerese,1,371805
tizszeresen,2,371806
tizszeresere,1,371808
tizzel,1,371809
tjaden's,1,371810
tkajdi@saarlink.de,1,371811
tlarvard.,1,371812
tlktls0tls0tls0trljpttpkrkxprvdftkbesufmvvbgukfoq0vorvrgulnnvfa6skzmt0vxru5a,1,371813
tm's,1,371814
tmp,1,371815
tn,39,371816
"to""",1,371855
"to,",9,371856
to.,7,371865
"to.""",2,371872
to...,1,371874
to...continuing,2,371875
to...question,1,371877
to:,141,371878
to:__________date:______________the,1,372019
to:bbe',1,372020
to:ro:k,1,372021
to:titkarsag@kabinet.kum.x400gw.itb.hubest,1,372022
toallings,1,372023
toappeal.,1,372024
toasted,1,372025
